503,1923,976,['Louis Armstrong'],665,192600,254,0,7lRFR5GJCxK87ZbVMtQSeS,0.00217,8,644,-9879,1,Ain't Misbehavin',32,1923,108,125734,
601,1923,986,['Bessie Smith'],0.7709999999999999,201480,0.0905,0,0V1iYWPXCBTaB6dhbiprGF,0.00014099999999999998,3,152,-7.7879999999999985,1,Send Me to the 'Lectric Chair,26,1923,0.0613,87571,
402,1923,992,['Bessie Smith'],693,167640,0.027000000000000003,0,6qRvnXftofjYJm1Mg98UWL,0.0,0,134,-13.505999999999998,0,Need a Little Sugar in My Bowl,26,1923,0.0562,75749,
411,1923,995,['Bessie Smith'],525,187960,232,0,6sOKopKyVWwEJKh8zztYp5,0.0181,8,461,-7649,1,Young Woman's Blues,24,1923,0.0335,76.14,
0.5529999999999999,1923,995,['Bessie Smith'],0.7090000000000001,181173,62,0,6XTvSCqGLLH0vzQQRn55hz,0.0034100000000000003,5,0.12,-12207,1,"Empty Bed Blues, Pt. 1",27,1923,48,85854,
294,1923,994,"['Bessie Smith', 'Louis Armstrong']",408,190107,145,0,4ejUoPIMggFTVrAyvodqJQ,4.73e-05,10,138,-10.99,1,St. Louis Blues (with Louis Armstrong),22,1923,0.0501,68.8,
494,1923,0.99,['Bessie Smith'],0.71,169960,0.0735,0,1yjck0Owf0HfhY5kWHiXIQ,0.0,5,0.0941,-12526,1,Me and My Gin,22,1923,0.0488,90917,
0.44,1923,996,['Bessie Smith'],0.6829999999999999,176067,0.0534,0,5lpBC66XQzpVDJuknDUuZd,0.000335,0,141,-16704,1,Baby Won't You Please Come Home,22,1923,0.0356,79488,
483,1923,992,['Bessie Smith'],0.5870000000000001,205053,175,0,0rUf1j43orpfi6f4LbVo8D,0.00031800000000000003,2,73,-9935,1,Careless Love,22,1923,0.0384,98523,
258,1923,991,"['Bessie Smith', 'Louis Armstrong']",355,189600,114,0,50zXyjVdFb3xAr3hnyYYn1,0.00686,10,108,-15968,1,St. Louis Blues,22,1923,0.0588,69902,
902,1923,994,"[""King Oliver's Creole Jazz Band""]",708,194533,361,0,1xEEYhWxT4WhDQdxfPCT8D,883,0,103,-11764,0,Snake Rag,20,1923,0.0441,105695,
412,1923,993,['Bessie Smith'],516,198053,146,0,2gyqc4p3WoxKsc6zaXF4hM,0.0223,2,172,-8985,1,Backwater Blues,20,1923,0.0454,71.14399999999998,
556,1923,996,['Bessie Smith'],491,205440,0.0583,0,6ktCV1ZtqlnXQeRFQvcXON,376,0,0.13699999999999998,-17785,1,Down Hearted Blues,18,1923,0.0431,166.27,
0.5579999999999999,1923,971,['Bessie Smith'],691,208827,198,0,6N1wS1e5bMOubmVtkDLNrt,0.008879999999999999,7,154,-11164,0,Gimme a Pigfoot and a Bottle of Beer,17,1923,0.0784,103901,
0.5539999999999999,1923,996,"[""King Oliver's Creole Jazz Band""]",546,170827,189,0,3rauXVLOOM5BlxWqUcDpkg,908,0,339,-15.984000000000002,1,Chimes Blues,13,1923,0.0581,80318,
411,1923,985,['Louis Armstrong'],544,195000,181,0,3U6L5KW48YOsksN9Qvlydl,0.0256,5,401,-11729,1,I've Got The World On A String,12,1923,0.0387,129803,
443,1923,995,"['Bessie Smith', 'Louis Armstrong']",415,180533,0.0795,0,7GRsQLXMzDHYb8zZAnMCDK,3.73e-05,0,426,-19172,1,Sobbin' Hearted Blues,13,1923,0.0908,74683,
484,1923,989,['Louis Armstrong & His Hot Five'],586,168533,113,0,08XPnovoMlLsFB3LDGq0rX,276,10,181,-12211,1,Muggles,13,1923,0.0607,85235,
0.49,1923,0.96,['Louis Armstrong'],0.5710000000000001,182707,269,0,5WlMyDvyQedom0kQ3MCTow,0.0129,4,121,-11728,0,Lazy River,13,1923,67,101845,
411,1923,996,['Bessie Smith'],417,201267,0.0498,0,0F5F4GWA0Tz1ebZlLar2wG,123,5,0.16899999999999998,-13523,1,Work House Blues,11,1923,0.0344,78663,
319,1923,995,"[""Clarence Williams' Blue Five""]",0.52,197493,153,0,1UdqHVRFYMZKU2Q7xkLtYc,131,0,353,-14042,1,Pickin' On Your Baby,11,1923,44,102937,
491,1923,993,['Bessie Smith'],703,171027,185,0,1h0wyCVd12PDSd6CLoGaVL,0.00209,8,0.22,-8325,1,Preachin' the Blues,10,1923,0.0441,104916,
0.35100000000000003,1923,996,['Bessie Smith'],602,208360,132,0,3tkC9PMf19ffJlh65EdANg,25,0,0.16399999999999998,-11319,1,You've Been a Good Old Wagon,10,1923,0.0532,77087,
523,1923,986,['Louis Armstrong & His Hot Five'],621,195400,274,0,4ep3h4btBtuxsNeLFVzq5A,0.63,3,113,-12094,1,West End Blues,16,1923,0.0514,84788,
494,1923,991,['Bessie Smith'],557,206253,0.0792,0,527J3xtyY4MdrpKtWcJNtL,0.0,0,0.18600000000000005,-13094,1,Long Old Road,11,1923,0.0541,79768,
753,1923,994,"[""King Oliver's Creole Jazz Band""]",359,187227,0.35700000000000004,0,5SvyP1ZeJX1jA7AOZD08NA,0.8190000000000001,3,0.29,-11.81,1,Tears,10,1923,0.0511,205053,
0.58,1923,0.99,['Bessie Smith'],0.72,199213,214,0,7qxfKQ5qlcunexI4f0qifa,6.03e-06,7,0.14800000000000002,-6.5710000000000015,0,There'll Be a Hot Time in the Old Town Tonight,11,1923,0.07,82921,
665,1923,996,"[""Clarence Williams' Blue Five""]",514,152507,193,0,0Vl2DO5U6FjgBpzCtBN3OA,199,2,248,-13.92,0,Everybody Loves My Baby,9,1923,238,180674,
889,1923,0.98,['Louis Armstrong & His Sebastian New Cotton Club Orchestra'],759,187627,454,0,1mngGai1eXbHcBXuA6Z4jZ,0.81,5,0.18,-11245,1,I'm A Ding Dong Daddy,9,1923,0.0822,109.79,
609,1923,995,['Bessie Smith'],0.6409999999999999,187507,63,0,2CStrJiuFeHNS84A3kaT8s,2.21e-06,0,153,-12193,1,Black Mountain Blues,10,1923,0.0727,65673,
735,1923,969,['Jimmie Rodgers'],0.76,157373,251,0,2ivh0kwd7QIViw6YqDPdBA,2.43e-06,3,0.0561,-11491,1,Blue Yodel No. 9,8,1923,0.0602,108456,
0.7509999999999999,1923,971,['Louis Armstrong & His Hot Seven'],745,192027,396,0,1L0puqUCoINHyHjzzWXrHC,0.00179,0,238,-10.57,1,A Monday Date,8,1923,481,117753,
961,1923,949,['Louis Armstrong & His Hot Five'],733,177240,418,0,20VPM7ePvpxTQyZFjOiP1g,792,3,229,-12287,1,Beau Koo Jack,7,1923,0.0765,121289,
489,1923,994,['Bessie Smith'],0.8,200093,0.0466,0,2AYdjRjSm49s6MFZiSlcSX,0.000165,5,111,-12145,1,"Empty Bed Blues, Pt. 2",10,1923,0.0578,84544,
0.59,1923,995,['Louis Armstrong & His Hot Five'],0.63,172493,232,0,4FINjzgcPjqR2PPpnWrCKF,0.00627,8,124,-13627,1,Heebie Jeebies,8,1923,0.0569,164.02700000000004,
381,1923,976,['Louis Armstrong'],603,208200,0.13,0,4GOd9yNQrpl6omACRgvCX2,765,8,0.0943,-13.74,1,Song of the Islands,7,1923,0.0426,143497,
848,1923,995,['Fletcher Henderson & His Orchestra'],0.59,179360,268,0,4t1G1nGmPOms95TB9wz8FF,252,3,0.6459999999999999,-14313,1,Naughty Man,8,1923,0.0725,189266,
0.8540000000000001,1923,973,['Louis Armstrong & His Hot Seven'],792,179667,321,0,5bfjNeQIU43IJPNY6c56fB,795,8,129,-15633,1,Hotter Than That,8,1923,131,108607,
929,1923,936,['Louis Armstrong & His Hot Seven'],0.5870000000000001,175227,0.29,0,5c6hPSOnuiLnTve5b9s7ZS,254,5,115,-10463,1,Potato Head Blues,7,1923,177,183352,
716,1923,996,['Louis Armstrong & His Hot Five'],602,161800,0.21600000000000005,0,02smo7WfO95Ww8MZw06h1p,524,0,0.0973,-12264,1,Gut Bucket Blues,7,1923,0.0676,146183,
504,1923,994,['Louis Armstrong & His Hot Five'],0.6579999999999999,181027,0.0841,0,0HUCWtOLhJhXwSRn6pvzQC,767,5,0.08800000000000001,-14759,1,Skid-Dat-De-Dat,6,1923,0.0496,121494,
629,1923,985,['Louis Armstrong'],604,203307,325,0,1v6v5llnekLbreJYIRfkKc,0.84,10,195,-10.48,1,Chicago Breakdown,9,1923,213,168.50599999999997,
0.58,1923,976,['Maggie Jones'],584,199293,201,0,2cmUadaXBixJGY2x87EMOa,0.0,9,0.6890000000000001,-13271,0,Anybody Here Want to Try My Cabbage?,6,1923,0.0575,82.54899999999998,
889,1923,979,['Louis Armstrong'],0.7170000000000001,205533,209,0,300WVfsVnOUJM2KXAm9IGS,439,1,0.0609,-13224,1,Stardust,8,1923,0.0622,127401,
718,1923,923,['Louis Armstrong & His Savoy Ballroom Five'],496,201267,311,0,3DzcB6weYL3L7oRNmsJCaV,0.0127,5,252,-11202,1,No One Else But You,6,1923,124,191035,
469,1923,995,"[""Clarence Williams' Blue Five""]",519,186427,272,0,3IL7X89mdAJ4ISGrGXi3sB,0.7829999999999999,11,0.35100000000000003,-15573,1,Texas Moaner Blues - 78rpm Version,7,1923,0.0627,80523,
657,1923,968,['Louis Armstrong & His Sebastian New Cotton Club Orchestra'],606,197000,261,0,3tlygdsn8Jl6D0XA7RRslx,124,10,0.12,-13995,1,Sweethearts On Parade,6,1923,0.0679,128025,
624,1923,984,['Louis Armstrong'],0.5,169733,193,0,4E0HHRQlEdBFhsQHrKWXRR,0.7440000000000001,10,227,-10373,1,When You're Smiling - Non Vocal Take,6,1923,0.0347,147.29,
514,1923,971,['Louis Armstrong & His Hot Five'],561,197067,353,0,4m1Th0JSQkevDsHiOpoxlQ,0.13,10,922,-9617,1,Basin Street Blues - rec. 1928,6,1923,0.0538,107711,
496,1923,968,['Louis Armstrong'],454,184533,233,0,4qTkOBmwGFamB3V9QEFwDS,0.0333,7,218,-11394,0,When Your Lover Has Gone,6,1923,0.0433,119956,
879,1923,983,['Fletcher Henderson & His Orchestra'],0.78,169267,207,0,4ubnmGMXNLgQpj5YKoldMm,0.0291,10,101,-14127,1,Sugar Foot Stomp,7,1923,0.0771,100376,
767,1923,0.83,['Louis Armstrong'],642,194227,274,0,4yZ7B7yoMjDMH4oInYA36l,898,3,0.0398,-9874,1,Mahogany Hall Stomp,6,1923,101,184923,
415,1923,988,['Louis Armstrong & His Sebastian New Cotton Club Orchestra'],479,201200,0.14,0,5CwOaZmAAsFfbQ5qCKS6sn,0.65,3,153,-14753,1,I'm Confessin' (That I Love You),6,1923,0.0725,81.67399999999998,
0.75,1923,928,['Louis Armstrong'],579,183800,204,0,5EFXgEnibXPumWosZtJqkx,0.00459,0,0.0901,-12634,1,I Can't Believe That You're In Love With Me,6,1923,0.0804,154333,
0.84,1923,995,"[""Clarence Williams' Blue Five""]",634,175573,435,0,5WfYFtwzOo8Ne7DA1qhtWl,0.8809999999999999,7,204,-12422,0,Cake Walking Babies (From Home),6,1923,0.0474,121516,
772,1923,0.97,['Louis Armstrong'],614,213667,298,0,5eXOIVUkW17FqnEoLR2wTX,0.6459999999999999,3,0.0514,-11004,0,Stardust,6,1923,0.0541,122319,
0.89,1923,942,['Fletcher Henderson & His Orchestra'],809,171373,408,0,5pIiw01BoIPnkQQI1AZHQL,0.0398,1,307,-12035,1,T.N.T.,6,1923,0.0846,113494,
0.6759999999999999,1923,882,['Louis Armstrong'],0.7879999999999999,193760,395,0,6azxqS9u7eO5DslqJCWMNd,0.8440000000000001,10,124,-14032,1,Knockin' A Jug - 78 rpm Version,6,1923,301,113336,
825,1923,963,['Louis Armstrong'],726,179840,212,0,06Q9isDLNDaHJNPa5lM4Cg,688,8,0.0798,-14.744000000000002,1,Struttin'With Some Barbecue,5,1923,126,97.21,
0.37,1923,989,['Louis Armstrong'],527,200200,0.17800000000000002,0,0QfWOoNZibrxHpzdKWEHBZ,9.85e-06,3,104,-14814,1,When It's Sleepy Time Down South,4,1923,0.0793,105093,
675,1923,995,"[""Clarence Williams' Blue Five""]",713,183200,231,0,180gKK9WXgetU7EAxhCn7t,0.0,7,436,-13375,1,You Can't Shush Katie,6,1923,67,108482,
0.8059999999999999,1923,0.97,['Louis Armstrong'],0.7190000000000001,180600,388,0,18NiVMY4Fz6MjnhrX8xFiM,526,1,132,-11337,1,That Rhythm Man,5,1923,154,118272,
256,1923,992,['Louis Armstrong & His Sebastian New Cotton Club Orchestra'],615,191800,0.13,0,1h0lfbm5uARsmDAkBikqfz,0.0805,3,146,-15372,1,Memories Of You,4,1923,0.0466,108873,
537,1923,978,['Louis Armstrong'],598,187707,0.31,0,1t2zq9TXj7mlSX8fcKwCbm,0.0337,5,0.0766,-10794,1,Blue Again,4,1923,0.0714,110346,
387,1923,988,['Louis Armstrong'],0.6809999999999999,180307,188,0,2DAK09fP0bobALaArOEeCI,0.00732,0,345,-12133,1,(What Did I Do to Be So) Black and Blue,6,1923,0.0482,103095,
965,1923,907,['Louis Armstrong & His Hot Seven'],573,177307,246,0,2GnYkuVM8jQh4sFGGmDfcV,867,5,0.0752,-13553,1,Weary Blues,4,1923,224,205419,
0.5760000000000001,1923,989,['Louis Armstrong'],585,174373,228,0,2SRy24tTjBERSmb3FHqzdb,8.55e-06,0,0.55,-11651,1,On The Sunny Side Of The Street - Part 1,5,1923,0.0475,98685,
0.5579999999999999,1923,963,['Louis Armstrong & His Hot Five'],713,172667,294,0,2gwppa6p7HymxbyxEooUNI,348,5,387,-10672,1,Two Deuces,4,1923,73,85.29899999999998,
0.5539999999999999,1923,994,['Louis Armstrong & His Hot Five'],536,183133,168,0,2n13QpmPEINmoTLUAlLCd7,121,2,0.29,-15701,1,King Of The Zulas,5,1923,114,169.06099999999995,
741,1923,937,['Louis Armstrong'],625,176400,203,0,2nwxT2BLHn5NjQj0wuEXAu,0.0208,5,0.0868,-12257,1,Between The Devil And The Deep Blue Sea,5,1923,77,133909,
0.96,1923,994,"[""Erskine Tate's Vendome Orchestra""]",0.6920000000000001,174893,477,0,31N4so4BNr6e0Hz2NtmU33,929,8,369,-13342,1,"Stomp Off, Let's Go",6,1923,363,118604,
593,1923,977,['Louis Armstrong & His Hot Five'],653,184133,131,0,377bagPbNQx6K6RKjuUFQ3,733,8,0.6,-19164,1,Skip The Gutter,5,1923,0.0628,124.1,
647,1923,994,['Margaret Johnson'],583,161560,214,0,3GuVFPnSVW036wmwUrXQ9Q,3.3e-05,10,446,-13687,1,Changeable Daddy Of Mine,6,1923,0.0423,101916,
794,1923,945,['Louis Armstrong'],562,193667,525,0,3MUeRkKpLxxyRFzqMTj1HY,0.0949,3,129,-8992,1,"Chinatown, My Chinatown",5,1923,142,158373,
816,1923,927,['Louis Armstrong'],741,195960,284,0,3jic1HtQwJwaKnBL4ykuwZ,0.0788,3,0.0633,-10406,1,My Sweet,4,1923,0.0505,105.84,
957,1923,0.98,"[""Carroll Dickerson's Savoyagers""]",0.78,191400,368,0,3pcaFPeiPvuLD46XTuVNiF,907,5,0.0798,-13855,1,Symphonic Raps,6,1923,0.0958,115401,
637,1923,995,['Nolan Welsh'],657,211800,136,0,3qByw3YrQnpjMttThvwclS,7.64e-05,11,118,-14723,1,The Bridwell Blues,4,1923,339,72492,
0.43,1923,996,['The Southern Serenaders'],0.66,191173,184,0,3yJC2QZqAm1i2wSob2Cpyv,941,10,305,-13993,1,Alone At Last,5,1923,0.0322,107328,
946,1923,912,['Louis Armstrong'],0.68,176333,0.47,0,43WZyNbzOJOnKQStu8if8E,907,11,0.0819,-8644,0,St. Louis Blues - Alternate Take B,6,1923,0.11,181038,
0.5870000000000001,1923,995,"[""Clarence Williams' Blue Five""]",0.6729999999999999,178827,132,0,46ddI0x8tLiOjDFqb2TQ5R,108,10,0.26,-15685,1,Papa De Da Da,6,1923,0.0771,105.5,
0.6509999999999999,1923,953,['Lillie Delk Christian'],851,191307,221,0,4Bk8r390pyafdSPtWoUKwz,7.36e-06,8,0.0692,-12.89,0,I Must Have That Man,5,1923,0.0932,116444,
0.5770000000000001,1923,951,['Louis Armstrong & His Savoy Ballroom Five'],0.66,213000,118,0,4Ewzp7BFfvcXofZnvrYwFx,452,7,0.0841,-13172,1,I Can't Give You Anything But Love,5,1923,0.0648,108305,
0.82,1923,933,['Louis Armstrong & His Hot Seven'],679,194293,0.14400000000000002,0,4PD69KQwh9GccLW2647tTL,168,3,0.0915,-14081,1,Gully Low Blues,6,1923,0.0975,108832,
544,1923,986,['Louis Armstrong & His Hot Five'],0.8109999999999999,208040,151,0,4j1w8LCA1MLSnTYxMVXQ63,0.8690000000000001,7,0.0965,-14297,1,Savoy Blues,5,1923,0.0823,127944,
638,1923,975,['Louis Armstrong'],0.5529999999999999,171533,255,0,5EMxMmB4iSzA8jMNgLcTtO,804,10,531,-8575,1,Song Of The Vipers,5,1923,0.0874,181769,
534,1923,995,['Maggie Jones'],551,192200,196,0,5SM5voPROPhpgLuqRpGnNp,0.00325,0,384,-14692,1,Good Time Flat Blues,6,1923,0.0594,76598,
465,1923,0.98,"['Bertha ""Chippie"" Hill']",0.4920000000000001,172973,115,0,5rgmvqVTH38BKIhzEHanMq,0.0,9,0.037000000000000005,-15788,1,Low Land Blues,5,1923,0.0898,172.97099999999998,
0.6920000000000001,1923,995,['Louis Armstrong & His Hot Five'],0.5579999999999999,194267,0.19,0,6JLKiy1LMbmYY8JOM38UR9,0.5720000000000001,3,113,-14621,1,Cornet Chop Suey,5,1923,0.0869,170.06599999999997,
882,1923,0.99,['Lillie Delk Christian'],603,173173,0.28600000000000003,0,6TBNeFMHsIarzHz8cz74KA,0.000713,7,0.0682,-13.73,1,Too Busy,4,1923,0.0806,176.56599999999997,
564,1923,988,"['Hociel Thomas', 'Louis Armstrong']",536,198467,128,0,7H5X09Fl9MN0FhICH4TSF6,0.0,2,314,-13093,1,Listen To Ma,5,1923,0.0435,91937,
895,1923,995,['Louis Armstrong & His Hot Five'],0.6990000000000001,177093,273,0,7eKV3eq2hqgAkYaWF3voms,0.3670000000000001,7,108,-11624,1,Big Butter And Egg Man,5,1923,0.0886,102375,
575,1923,996,"['Bertha ""Chippie"" Hill', 'Louis Armstrong']",0.6609999999999999,178707,134,0,0YIo0uq3o867nFkE9I9hf2,0.0011,2,119,-12.61,1,Pleadin' for the Blues,4,1923,0.0763,71497,
456,1923,982,['Louis Armstrong & His Hot Five'],726,197627,254,0,0fuLzjcUhMW9s6NBsDb22L,0.33,1,0.0398,-10298,0,Tight Like This,3,1923,124,110.86,
0.8140000000000001,1923,992,['Seger Ellis'],564,186467,203,0,0oqDrehB6TLZNZk7J4sTKA,5.45e-06,4,457,-11501,1,To Be In Love,4,1923,0.0743,160767,
0.5760000000000001,1923,989,['Louis Armstrong'],0.5589999999999999,185973,266,0,2ohtXE5y4GhN0Zxvalubes,847,0,448,-9804,1,On The Sunny Side Of The Street - Part 2,4,1923,0.0512,101279,
594,1923,986,['Louis Armstrong & His Hot Five'],604,207000,279,0,4Q5I6riVFNV4mJaqSCmB0C,237,10,275,-11588,1,Basin Street Blues - rec. 1928,4,1923,0.0446,123271,
0.8370000000000001,1923,981,['Louis Armstrong & His Hot Seven'],0.6659999999999999,192760,278,0,5f5zQytojoUSXcJKSJ4hJO,405,7,107,-14148,1,Put 'Em Down Blues,4,1923,0.0926,101729,
807,1923,995,['Francisco Canaro'],501,172187,0.39,0,0CvmUvqBk83K7aD1FitfXn,963,2,173,-14475,1,Sol Mio - Remasterizado,0,1923-07-09,0.05,83162,
0.6859999999999999,1923,988,['Dranem'],653,139707,319,0,0GBMsGrBHw8rifEpXZabKx,0.0,7,266,-13706,1,Le Moment De M'en Aller,0,1923,0.0519,102225,
597,1923,992,['Ignacio Corsini'],0.47,152947,0.28,0,0GkpS6KjxFsNt61hOpB2j9,926,11,107,-19.32,1,La Payasa - Remasterizado,0,1923-03-29,129,130445,
532,1923,992,['Ignacio Corsini'],414,174387,248,0,0fdCpczLwvzvAyzCGGOZtX,884,6,172,-21685,1,Entre Criollos - Remasterizado,0,1923-03-29,0.0905,74.08800000000002,
0.57,1923,996,['Ignacio Corsini'],0.5720000000000001,120093,0.0909,0,0pfb51HxNzI3bNVjKasaKK,908,11,246,-24536,1,Vencida - Remasterizado,0,1923-03-29,139,131.55,
767,1923,992,['Gaby Montbreuse'],435,160907,353,0,1B9DQSfiDWhYZmkqbYyonp,0.0,2,303,-14907,1,C'est Au Bal Musette,0,1923,0.0992,77699,
0.8029999999999999,1923,991,['Edmée Favart'],0.7829999999999999,141040,341,0,1C24gb2rQwSd262BP09DNB,0.0,2,589,-14903,1,Chanson De Route De Ciboulette,0,1923,873,121287,
759,1923,0.98,['Georgius'],635,204400,285,0,1HfsGFkj5HdvEUyiWAr5Bv,0.0,1,446,-16475,1,Ma Gosse,0,1923,217,123849,
823,1923,989,['Hafız Ahmet Celâl Tokses'],234,175541,401,0,1IM5GNo7ctGQ6cfHS8C6XE,993,4,393,-15225,0,Pala Oyunu,0,1923-12-18,0.04,77395,
444,1923,989,['Francisco Canaro'],424,166587,0.28300000000000003,0,1VtCBfQf6KdQfmBgpRUUdY,968,6,289,-15.550999999999998,1,Fakir - Remasterizado,0,1923-07-09,0.0509,138.19,
621,1923,995,['Robert Jysor'],496,184427,0.32,0,1YjHwSX3Y7X8586eaXM1Kk,0.0,0,272,-12255,1,Tu Voudrais Me Voir Pleurer,0,1923,0.0847,108512,
182,1923,994,['Safiye Ayla'],227,204173,423,0,1aN3D9FqE9P7slzb60Eqwj,787,6,439,-8111,1,Hicran,0,1923-01-04,95,81.23899999999998,
556,1923,0.99,['Adolphe Bérard'],0.38,183133,235,0,1eLbwzyHyUne68R2yXPidS,0.0,4,457,-15.970999999999998,1,Le Tapis Vert,0,1923,53,82.78299999999999,
0.19,1923,995,['Hafız Ahmet Celâl Tokses'],0.26,167680,333,0,1lxRFRONmnUxRz5YhQAAwX,917,4,0.51,-17084,1,Pek Muztaribim,0,1923-12-18,0.0896,78.08,
618,1923,992,['Francisco Canaro'],377,170800,335,0,1u9zTLc3iWTud0cZM83CDr,961,1,173,-16295,1,Cuando Buda Sonríe - Remasterizado,0,1923-07-09,0.0426,79422,
733,1923,994,['Francisco Canaro'],563,174667,426,0,1xci8Zmd0JnJD5g2WwXpNx,0.96,11,209,-13831,0,Electric Girl - Remasterizado,0,1923-07-09,0.14800000000000002,80204,
0.66,1923,996,['Ignacio Corsini'],574,178147,0.0119,0,1yMDC3pVzxKlcKwwwiFSmt,936,5,99,-28427,0,Sacate la Caretita - Remasterizado,0,1923-03-29,102,125425,
0.89,1923,994,['Francisco Canaro'],515,180387,272,0,21QQ5ZuQUjPQQRi1JzR8GY,0.97,4,0.15,-15873,0,Veranito de San Juan - Remasterizado,0,1923-07-09,108,130063,
